ra,dec,LS_id,z,source
63.79808044433594,-0.8481000065803528,04151150-0050530,0.028819937825120337,2MRS
84.62960815429688,-64.49107360839844,05383110-6429280,0.0265883940282447,2MRS
86.04192352294922,16.889179229736328,2MASX_J05441004+1653210,0.019486814441476045,2MRS
151.54600524902344,86.29508972167969,A0954+8632,0.01954018469670775,2MRS
180.01324462890625,8.181650161743164,12000316+0810541,0.020427465189934834,2MRS
214.09954833984375,39.50231170654297,14162386+3930078,0.019486814441476045,2MRS
217.0973663330078,33.2536506652832,14282337+3315134,0.013849581232627273,2MRS
240.17852783203125,48.557838439941406,16004283+4833286,0.020020516993793088,2MRS
247.6201171875,39.625919342041016,16302879+3937337,0.030357668303983818,2MRS
330.9493408203125,-32.28499984741211,g2203478-321706,0.008706022884671769,2MRS
346.9539489746094,0.940530002117157,23074893+0056259,0.04184895138356016,2MRS
358.4472351074219,-40.02553939819336,g2353473-400132,0.042339290603501445,2MRS
39.46015930175781,-11.50724983215332,g0237504-113026,0.027452325034807917,2MRS
67.22364807128906,-9.308170318603516,04285370-0918290,0.03880351119440103,2MRS
69.12632751464844,73.4271011352539,04363040+7325370,0.013566051751708845,2MRS
190.56912231445312,-5.790669918060303,MCG_-01-32-038,0.0233394797410147,2MRS
204.005859375,6.585390090942383,NGC_5235,0.021948517464038406,2MRS
244.1815643310547,0.24658000469207764,16164355+0014472,0.030651204707758194,2MRS
309.4803466796875,-6.3000898361206055,20375530-0618000,0.026508338645397145,2MRS
316.4182434082031,9.23427963256836,21054038+0914036,0.044183900049947225,2MRS
329.299560546875,30.730260848999023,CGCG_493-015,0.023479576660997925,2MRS
7.940589904785156,-5.152639865875244,NGC_0145,0.013802882259299532,2MRS
23.839759826660156,-32.77643966674805,MCG_-06-04-053,0.03500755179104606,2MRS
48.570369720458984,16.527360916137695,A0311+1620,0.0376894071164392,2MRS
51.974639892578125,-52.67580032348633,IC_1942_NED02,0.06157259633262689,2MRS
68.69465637207031,-13.48462963104248,2MASX_J04344671-1329047,0.033226319522687925,2MRS
80.54398345947266,-3.8763599395751953,A051941.3-035524,0.02840631834707463,2MRS
94.4230728149414,66.6009292602539,CGCG_308-091_NED01,0.013839574309771329,2MRS
96.9710922241211,35.5170783996582,CGCG_174-004,0.024993957653197535,2MRS
103.8092269897461,40.96072006225586,UGC_03593,0.022328780532564298,2MRS
104.75834655761719,45.44430923461914,CGCG_234-039,0.021144627994610858,2MRS
119.98811340332031,35.81438064575195,07595715+3548515,0.017465416024575242,2MRS
139.4393768310547,19.906639099121094,09174545+1954237,0.028986719872719415,2MRS
165.34815979003906,57.67750930786133,11012359+5740396,0.009993580292136636,2MRS
190.0666961669922,-9.299090385437012,g1240160-091757,0.021374787220297585,2MRS
199.1156768798828,31.03148078918457,13162777+3101533,0.019553527260515673,2MRS
206.5982666015625,-24.085599899291992,g1346236-240508,0.01890641291583126,2MRS
209.0562744140625,-26.159170150756836,A135324.1-255453,0.02042412954898285,2MRS
217.33494567871094,79.2413101196289,UGC_09355,0.006868084720129951,2MRS
230.3240203857422,-46.3018798828125,A151750.7-460721,0.035187676402453065,2MRS
286.27642822265625,-51.22977066040039,g1905063-511347,0.01693504911321018,2MRS
341.8496398925781,40.86634826660156,CGCG_531-012,0.017038453982721607,2MRS
11.313940048217773,55.58295822143555,00451530+5534580,0.017325319104592018,2MRS
24.172359466552734,-62.426029205322266,A013500.0-624049,0.031111523159131644,2MRS
31.14583969116211,-55.11933898925781,A020250.8-552129,0.02099118851081971,2MRS
41.98488998413086,41.2464599609375,NGC_1086,0.013482660727909306,2MRS
43.562660217285156,-8.480059623718262,g0254150-082848,0.017805651401677357,2MRS
50.21165084838867,15.943169593811035,III_Zw_053_NED01,0.039647428355252354,2MRS
56.826171875,46.8568115234375,0347183+465125,0.017005097573201792,2MRS
145.60035705566406,-30.73615074157715,g0942241-304410,0.03862672222394601,2MRS
160.99557495117188,-40.11907958984375,g1043589-400709,0.016654855273243733,2MRS
161.235107421875,-16.087919235229492,A1042-1549,0.025704449175969597,2MRS
189.09152221679688,-3.921689987182617,g1236220-035518,0.023319465895302812,2MRS
194.84727478027344,27.911609649658203,NGC_4869,0.02287916128964125,2MRS
258.81878662109375,-20.083269119262695,g1715165-200460,0.029683868831683554,2MRS
289.11871337890625,-19.592100143432617,19162849-1935315,0.04581836411641817,2MRS
310.55712890625,11.565879821777344,II_Zw_089,0.02805607604711657,2MRS
337.6446838378906,-17.573780059814453,g2230347-173426,0.024707092531327125,2MRS
10.727109909057617,23.503049850463867,NGC_0228,0.024737113299894958,2MRS
31.273160934448242,-55.11186981201172,g0205056-550643,0.021685001828831867,2MRS
33.409481048583984,-39.741600036621094,g0213383-394430,0.017488765511239113,2MRS
38.094520568847656,42.19871139526367,UGC_02001,0.02276908513822586,2MRS
64.69867706298828,3.227869987487793,FGC_0475,0.024797154837030624,2MRS
144.9417724609375,-11.345680236816406,09394600-1120420,0.014810245826797951,2MRS
148.04949951171875,-20.80695915222168,g0952119-204825,0.01311907586414332,2MRS
179.90115356445312,21.247549057006836,CGCG_127-130,0.025077348676997072,2MRS
204.10911560058594,7.3696699142456055,13362620+0722105,0.023459562815286036,2MRS
206.01983642578125,3.9056599140167236,13440477+0354203,0.023119327438183918,2MRS
214.81906127929688,26.298599243164062,14191658+2617549,0.036755427649884376,2MRS
230.3135223388672,-20.34069061279297,15211530-2020260,0.023346151022918663,2MRS
262.534912109375,35.366458892822266,UGC_10885,0.026825224535835388,2MRS
345.39532470703125,-7.9752302169799805,g2301349-075831,0.03158184853336104,2MRS
56.26485061645508,-35.97261047363281,g0345036-355822,0.003325634029125576,2MRS
104.38728332519531,-75.92726135253906,g0657330-755538,0.014670148906814728,2MRS
110.90186309814453,-52.63628005981445,g0723364-523811,0.033519855926462304,2MRS
115.85938262939453,-61.77180862426758,07432627-6146185,0.03486745487106284,2MRS
129.7528839111328,40.34608840942383,08390068+4020459,0.02471709945418307,2MRS
168.88449096679688,-14.171090126037598,g1115323-141016,0.016267920922813876,2MRS
180.7408447265625,4.845839977264404,12025781+0450450,0.020784378771796855,2MRS
183.768798828125,14.028989791870117,12150443+1401442,0.007735351367645147,2MRS
214.790283203125,-19.477909088134766,2MASX_J14190967-1928405,0.03580143433761766,2MRS
218.82669067382812,35.11878967285156,14351837+3507072,0.028433003474690483,2MRS
47.759700775146484,-2.4277400970458984,g0311023-022540,0.028369626296602835,2MRS
49.93561935424805,41.27809143066406,03194454+4116410,0.01835603215875431,2MRS
88.20120239257812,-10.342049598693848,g0552483-102031,0.02197853823260624,2MRS
109.8985366821289,-32.02983856201172,07193567-3201473,0.03547120588337149,2MRS
152.416015625,-41.1980094909668,g1009398-411153,0.03165189699335265,2MRS
152.78604125976562,-82.63098907470703,g1011087-823752,0.04003769834663419,2MRS
174.11830139160156,19.81147003173828,11362839+1948411,0.02215199156210928,2MRS
194.67469787597656,-32.1215705871582,g1258419-320718,0.017338661668399945,2MRS
259.7772521972656,36.06087875366211,NGC_6349,0.038513310431578636,2MRS
270.7049560546875,10.882140159606934,18024920+1052560,0.04305978904912945,2MRS
278.98785400390625,38.13502883911133,CGCG_201-014,0.026875259150115113,2MRS
289.192138671875,-61.61450958251953,g1916461-613652,0.013886273283099071,2MRS
339.4720153808594,25.33856964111328,UGC_12124_NED01,0.040741518587502294,2MRS
1.392930030822754,53.63132095336914,UGC_00039,0.03176530878572002,2MRS
32.143211364746094,29.23402976989746,NGC_0819,0.02193517490023048,2MRS
32.60374069213867,-22.054819107055664,g0210249-220317,0.01432324224780865,2MRS
38.1591796875,31.564279556274414,UGC_02011,0.031778651349527946,2MRS
43.69915008544922,41.314430236816406,CGCG_539-129,0.01969695982145088,2MRS
66.49967956542969,70.16219329833984,UGC_03026,0.02514072585508472,2MRS
108.7977294921875,45.73957061767578,CGCG_234-112,0.043863678518557,2MRS
140.71046447753906,-38.695430755615234,ESO_315-_G_001,0.01623456451329406,2MRS
157.74049377441406,72.80915832519531,CGCG_333-036,0.02215866284401324,2MRS
170.54904174804688,-47.01441955566406,g1122118-470052,0.03515098435198127,2MRS
183.7957305908203,34.611961364746094,12151093+3436429,0.031711938530488315,2MRS
217.3212890625,20.654579162597656,14291713+2039163,0.029533764988844385,2MRS
316.736572265625,-48.863399505615234,ESO_235-_G_060,0.02268235847347434,2MRS
323.7568054199219,-20.262100219726562,g2135016-201544,0.028306249118515186,2MRS
349.26434326171875,71.89814758300781,2MASX_J23170338+7153531,0.025520988923610613,2MRS
5.2842302322387695,27.213430404663086,UGC_00202,0.030757945218221602,2MRS
13.727049827575684,-32.03171157836914,g0054545-320154,0.03189206314189532,2MRS
20.633769989013672,-2.4098498821258545,g0122321-022436,0.0176355337131263,2MRS
41.27299880981445,-15.587800025939941,g0245055-153516,0.01348933200981327,2MRS
48.44334030151367,41.96308135986328,03134640+4157460,0.017672225763598098,2MRS
49.94921112060547,41.596370697021484,03194779+4135468,0.0248738745789262,2MRS
119.14537811279297,63.608760833740234,UGC_04094,0.023212725384839403,2MRS
122.19093322753906,18.19417953491211,08084583+1811391,0.017341997309351927,2MRS
149.16421508789062,-13.774900436401367,g0956394-134630,0.03199546801140675,2MRS
152.41770935058594,-39.839290618896484,2MASX_J10094027-3950217,0.01737535371887174,2MRS
175.57984924316406,-8.622329711914062,g1142192-083720,0.019573541106227565,2MRS
182.76690673828125,0.9724000096321106,12110406+0058201,0.020407451344222942,2MRS
206.34072875976562,-30.0177001953125,g1345218-300104,0.014796903262990026,2MRS
210.3953857421875,38.68605041503906,CGCG_219-044,0.018859713942503516,2MRS
227.67080688476562,55.349849700927734,UGC_09759,0.011407892055776801,2MRS
247.767578125,5.158929824829102,CGCG_052-038,0.028039397842356664,2MRS
266.56329345703125,-55.18415832519531,g1746152-551103,0.029030083205095175,2MRS
269.2359619140625,24.017240524291992,CGCG_141-034,0.01982704981857816,2MRS
275.7403564453125,-76.69587707519531,g1822577-764145,0.01835936779970629,2MRS
282.42425537109375,-20.979480743408203,18494179-2058461,0.025854553018808766,2MRS
356.8110656738281,-27.95783042907715,IC_5350,0.028553086548961815,2MRS
41.11252975463867,49.55083084106445,UGC_02209,0.027999370150932883,2MRS
72.49018859863281,82.65058135986328,UGC_03132,0.018129208574019565,2MRS
75.57511901855469,-20.001129150390625,g0502180-200004,0.024180061260914043,2MRS
77.34716796875,52.31196975708008,0509233+521843,0.03191541262855919,2MRS
99.95588684082031,74.33329010009766,CGCG_329-035,0.012928944329880374,2MRS
123.64808654785156,55.14440155029297,CGCG_263-020,0.0322556480056613,2MRS
125.92449188232422,62.27265167236328,CGCG_287-074,0.03858002325061827,2MRS
177.89535522460938,27.639659881591797,CGCG_157-045_NED02,0.029016740641287248,2MRS
179.43377685546875,32.294158935546875,11574409+3217386,0.011084334883434592,2MRS
206.2293243408203,-37.591529846191406,13445500-3735300,0.036845489955587875,2MRS
212.90773010253906,-1.1587200164794922,14113785-0109327,0.005143558347955505,2MRS
230.1865997314453,-36.16727828979492,15204480-3610020,0.03907369811151153,2MRS
246.85374450683594,21.611480712890625,CGCG_138-014,0.030637862143950267,2MRS
311.0791931152344,-34.38243865966797,g2044190-342257,0.019273333420549228,2MRS
17.764720916748047,17.65203094482422,IC_1635,0.06074202173558349,2MRS
21.46017074584961,18.184349060058594,IC_1701,0.0281227888661562,2MRS
51.98020935058594,39.99713897705078,03275530+3959490,0.02496060124367772,2MRS
66.8284683227539,-18.732370376586914,04271880-1843550,0.03056114240205469,2MRS
67.76959991455078,-3.411410093307495,g0431047-032441,0.01522052966389168,2MRS
98.00877380371094,33.11061096191406,CGCG_175-004,0.018112530369259656,2MRS
101.88392639160156,84.0513916015625,06473190+8403040,0.014443325322079984,2MRS
110.55689239501953,56.496131896972656,KUG_0718+565,0.0380696701849651,2MRS
156.78244018554688,11.010709762573242,10270778+1100386,0.032335703388508864,2MRS
168.28225708007812,-69.26171112060547,ESO_063-_G_011,0.004436402466135423,2MRS
181.14173889160156,1.8015700578689575,12043402+0148058,0.018679589331096515,2MRS
182.38710021972656,17.014230728149414,12093290+1700513,0.022358801301132134,2MRS
201.58847045898438,-12.217679977416992,2MASX_J13262124-1213034,0.022021901564982,2MRS
260.9618225097656,30.7096004486084,17235085+3042345,0.04663226050870166,2MRS
276.85687255859375,-51.5418815612793,A1823-5134,0.03399685258259566,2MRS
338.4121398925781,51.179508209228516,2MASX_J22333889+5110463,0.01743873089695939,2MRS
350.6373291015625,-29.280689239501953,g2322330-291651,0.02289917513535314,2MRS
17.785839080810547,8.775360107421875,UGC_00741,0.035437849473851674,2MRS
49.02177047729492,-55.91619110107422,A031446.1-560557,0.045785007706898355,2MRS
78.9712905883789,-22.739660263061523,05155310-2244230,0.031241613156258924,2MRS
93.1451187133789,-43.034698486328125,06123482-4302048,0.03864340042870592,2MRS
101.60507202148438,-65.64066314697266,06462524-6538266,0.0357580710052419,2MRS
118.03262329101562,27.483959197998047,07520783+2729021,0.02680187504917152,2MRS
161.20411682128906,38.181190490722656,10444896+3810516,0.025701113535017618,2MRS
166.3305206298828,-3.9761099815368652,LCRS_B110246.5-034222,0.038062998903061133,2MRS
187.1313018798828,53.59598159790039,CGCG_269-063,0.03634514381279065,2MRS
191.78819274902344,71.17613983154297,NGC_4693,0.00557052038980914,2MRS
199.5774688720703,6.3353400230407715,UGC_08361,0.023089306669616085,2MRS
203.786865234375,6.481100082397461,13350885+0628519,0.022695701037282266,2MRS
225.52236938476562,-51.38145065307617,15020535-5122531,0.036024922281400425,2MRS
246.40867614746094,16.455020904541016,16253809+1627181,0.034390458214929476,2MRS
251.73643493652344,34.15550994873047,UGC_10547,0.030988104443908326,2MRS
279.209716796875,19.85059928894043,18347+1948,0.017482094229335148,2MRS
299.41229248046875,-33.82463073730469,19573890-3349290,0.02107791517557123,2MRS
337.483154296875,36.26129913330078,CGCG_514-041,0.023766441782868335,2MRS
7.279689788818359,31.00278091430664,CGCG_500-032,0.020340738525183314,2MRS
34.68730163574219,-11.487709999084473,MCG_-02-06-056,0.012668764335625816,2MRS
40.653621673583984,32.7218017578125,CGCG_505-035,0.029156837561270472,2MRS
73.0206527709961,-32.99045181274414,g0452050-325926,0.018379381645418177,2MRS
74.5515365600586,3.9856200218200684,CGCG_420-021,0.03529108127196449,2MRS
103.9884033203125,-36.93809127807617,ESO_366-_G_028,0.03171860981239228,2MRS
117.02810668945312,18.574430465698242,CGCG_087-039,0.046552205125854104,2MRS
136.87841796875,18.43486976623535,09073083+1826051,0.02910680294699075,2MRS
139.00741577148438,17.820720672607422,09160176+1749144,0.028729875519416838,2MRS
150.2379608154297,-25.432880401611328,10005710-2525570,0.04829674534374044,2MRS
157.3858642578125,-39.840450286865234,g1029326-395026,0.01557410760480172,2MRS
205.5625762939453,1.8574700355529785,13421502+0151268,0.028573100394673707,2MRS
205.84095764160156,-25.93231964111328,g1343218-255556,0.026304864547326272,2MRS
236.11508178710938,41.12063980102539,NGC_5993,0.031905405705703244,2MRS
237.2327117919922,8.845640182495117,15485585+0850443,0.07218994148278407,2MRS
256.3458557128906,-19.762039184570312,g1705230-194543,0.02799269886902892,2MRS
271.43994140625,-57.4534797668457,A1801-5727,0.01747875858838317,2MRS
284.18310546875,25.23720932006836,UGC_11379,0.014710176598238506,2MRS
330.1723327636719,10.552240371704102,UGC_11871,0.02661174351490857,2MRS
19.8150691986084,56.17230987548828,01191564+5610200,0.019423437263388396,2MRS
40.732521057128906,-54.57640075683594,A024123.4-544716,0.032232298518997435,2MRS
80.20169067382812,3.2602601051330566,CGCG_421-034,0.027599093236695103,2MRS
181.78985595703125,16.995569229125977,12070955+1659441,0.02222204002210089,2MRS
183.59210205078125,-56.54254913330078,WKK_0787,0.027102082734849854,2MRS
188.69137573242188,-42.53348922729492,ESO_322-_G_028,0.013132418427951247,2MRS
195.21485900878906,28.04283905029297,IC_4051,0.029330290890773512,2MRS
200.9693603515625,-57.38888168334961,13235263-5723200,0.019340046239588855,2MRS
205.7313995361328,29.868600845336914,NGC_5280,0.03641519227278226,2MRS
212.47764587402344,15.176750183105469,14095463+1510362,0.026134746858775215,2MRS
260.1173095703125,-0.9796800017356873,3C_353,0.030421045482071467,2MRS
265.4945983886719,-3.5672600269317627,17415870-0334020,0.026471646594925347,2MRS
344.61529541015625,18.91876983642578,IC_5274,0.03326968285506369,2MRS
21.303390502929688,-38.0690803527832,g0125128-380409,0.02158493260027242,2MRS
26.478490829467773,-29.038400650024414,ESO_414-_G_001,0.019400087776724525,2MRS
31.508420944213867,45.19342041015625,UGC_01585,0.019403423417676507,2MRS
37.35927963256836,20.217260360717773,UGC_01965,0.013882937642147089,2MRS
75.79239654541016,-20.27243995666504,05031020-2016210,0.03166857519811256,2MRS
86.20365905761719,16.773929595947266,UGC_03352,0.018022468063556157,2MRS
136.8140106201172,37.50484848022461,09071534+3730174,0.02437019279517699,2MRS
163.6792755126953,46.554100036621094,10544303+4633144,0.022212033099244945,2MRS
178.797119140625,6.168910026550293,11551133+0610083,0.023216061025791383,2MRS
188.07257080078125,47.33713912963867,12321743+4720137,0.0389169229867684,2MRS
197.3627166748047,-7.312570095062256,A1306-0702,0.022425514120171762,2MRS
200.86676025390625,-24.058130264282227,g1323280-240329,0.03279602183988231,2MRS
204.37911987304688,38.621490478515625,UGC_08619,0.013829567386915384,2MRS
204.6796875,31.270610809326172,13384313+3116139,0.015674176833361166,2MRS
216.30393981933594,-52.71910858154297,14251293-5243085,0.03410025745210708,2MRS
216.99240112304688,26.504560470581055,14275818+2630162,0.03224230544185338,2MRS
224.76220703125,41.44684982299805,14590290+4126485,0.016174522976158394,2MRS
260.14520263671875,-1.3146100044250488,17203480-0118510,0.02509736252270896,2MRS
289.2659912109375,-1.7041499614715576,19170380-0142140,0.02748568144432773,2MRS
294.8484191894531,2.010040044784546,19392360+0200362,0.020160613913776312,2MRS
325.9728088378906,-8.125300407409668,21435345-0807310,0.019353388803396782,2MRS
348.5679931640625,30.551469802856445,IC_1476,0.023292780767686958,2MRS
353.3699645996094,-1.983680009841919,g2333288-015901,0.017188557825560776,2MRS
9.432829856872559,25.640199661254883,UGC_00375,0.02463037278943155,2MRS
10.769350051879883,23.50912094116211,NGC_0229,0.024513625356112196,2MRS
30.097379684448242,24.580549240112305,IC_1764,0.016901692703690366,2MRS
48.369720458984375,41.075130462646484,CGCG_540-059,0.018352696517802327,2MRS
58.788631439208984,-17.469350814819336,g0355093-172810,0.028556422189913798,2MRS
77.98931121826172,10.81956958770752,A050911.3+104536,0.03064786906680621,2MRS
95.246337890625,-72.93379974365234,06205909-7256017,0.03890024478200849,2MRS
112.4565200805664,-34.69047927856445,07294955-3441259,0.028576436035625687,2MRS
112.60015106201172,-61.789939880371094,g0730240-614724,0.011114355652002427,2MRS
131.9960479736328,31.7856502532959,08475904+3147083,0.06730322748813114,2MRS
172.37045288085938,24.0935001373291,NGC_3701,0.009326452101740332,2MRS
186.04612731933594,31.52164077758789,12241117+3131190,0.004176222471880864,2MRS
197.9969940185547,20.793560028076172,13115925+2047368,0.022475548734451487,2MRS
207.7488555908203,21.540729522705078,13505975+2132267,0.027592421954791137,2MRS
208.30484008789062,37.88311004638672,NGC_5349,0.019139907782469965,2MRS
209.7623748779297,-19.05855941772461,g1359030-190331,0.031218263669595053,2MRS
238.37037658691406,41.58047103881836,15532889+4134497,0.03309956516651263,2MRS
241.13218688964844,14.81919002532959,UGC_10169,0.015273899919123384,2MRS
352.1030578613281,-2.800290107727051,g2328247-024801,0.033326388751247375,2MRS
19.74254035949707,16.325529098510742,NGC_0463,0.021004531074627637,2MRS
37.859161376953125,-17.65365982055664,g0231262-173913,0.03293611875986553,2MRS
62.24964904785156,-48.72698974609375,ESO_201-_G_022,0.013569387392660826,2MRS
102.3908920288086,44.43125915527344,CGCG_204-020,0.02141147927076938,2MRS
104.41525268554688,39.0872802734375,UGC_03612,0.017215242953176627,2MRS
104.50993347167969,44.15364074707031,CGCG_205-009,0.020697652107045335,2MRS
108.48368835449219,23.239309310913086,UGC_03753,0.0181225372921156,2MRS
147.91665649414062,65.4910888671875,UGC_05277,0.011224431803417817,2MRS
157.58726501464844,15.192139625549316,10302096+1511317,0.019089873168190243,2MRS
173.21783447265625,5.727250099182129,11325231+0543384,0.018045817550220028,2MRS
191.86827087402344,27.4578800201416,12472837+2727280,0.022091950024973613,2MRS
197.11366271972656,28.3205509185791,13082728+2819137,0.021664987983119978,2MRS
206.59991455078125,-37.971031188964844,g1346240-375816,0.037606016092639666,2MRS
222.29806518554688,38.41368103027344,14491158+3824500,0.014633456856342932,2MRS
229.1742401123047,7.3969597816467285,UGC_09798,0.038513310431578636,2MRS
255.86146545410156,-4.282040119171143,A170048.2-041244,0.029783938060242997,2MRS
268.1470947265625,29.818099975585938,NGC_6486,0.026858580945355204,2MRS
288.30535888671875,45.321441650390625,CGCG_256-010,0.03377002899786091,2MRS
319.27655029296875,-23.12150001525879,g2117064-230717,0.030144187283057,2MRS
324.3674011230469,-47.035831451416016,g2137282-470209,0.03024759215256843,2MRS
324.7150573730469,-22.218870162963867,ESO_600-_G_004,0.03242576569421236,2MRS
352.1529235839844,-69.12197875976562,23283670-6907190,0.02899672679557536,2MRS
28.647619247436523,48.00144958496094,01543540+4800040,0.024276794848521507,2MRS
32.9804801940918,22.59202003479004,MCG_+04-06-010,0.030687896758229992,2MRS
37.08378982543945,-31.881040573120117,g0228201-315252,0.015494052221954163,2MRS
44.373600006103516,10.457280158996582,UGC_02433,0.025347535594107577,2MRS
45.970458984375,0.4152899980545044,03035290+0024549,0.0429964118710418,2MRS
63.40507888793945,27.583200454711914,UGC_02986,0.013479325086957325,2MRS
100.56317138671875,34.433128356933594,CGCG_175-011,0.01761551986741441,2MRS
151.3152313232422,72.20050811767578,UGC_05415,0.005840707306919643,2MRS
185.10118103027344,5.572790145874023,12202429+0534221,0.003125495572006685,2MRS
207.68081665039062,39.706809997558594,13504336+3942243,0.008472528018033063,2MRS
212.9270477294922,-30.23246955871582,g1411425-301357,0.02820617988995574,2MRS
235.22250366210938,9.749930381774902,15405339+0944597,0.03520435460721297,2MRS
236.72097778320312,-3.5580499172210693,15465300-0333280,0.03683881867368392,2MRS
250.31346130371094,51.18428039550781,UGC_10511,0.030120837796393133,2MRS
270.7378234863281,29.310699462890625,CGCG_171-048,0.023259424358167143,2MRS
304.3811340332031,72.12377166748047,2MASX_J20173144+7207257,0.008035559053323484,2MRS
319.2474060058594,-59.332950592041016,ESO_145-IG_001,0.06047850610037695,2MRS
325.6524658203125,-52.69953918457031,g2142366-524158,0.011004279500587036,2MRS
39.781131744384766,51.89099884033203,02390750+5153270,0.02739561913862423,2MRS
53.59130096435547,40.9193000793457,UGC_02785,0.016481401943740693,2MRS
109.25643920898438,-35.79064178466797,07170155-3547262,0.02906677525556697,2MRS
112.12174987792969,-36.55936813354492,07282923-3633334,0.03110818751817966,2MRS
169.0039825439453,-33.968021392822266,g1116010-335805,0.010026936701656452,2MRS
193.9429931640625,-49.27450180053711,A125254.5-490013,0.01954018469670775,2MRS
204.0231170654297,-33.01074981689453,g1336056-330039,0.011918245121429973,2MRS
226.79986572265625,20.479610443115234,15071198+2028465,0.042145823428286516,2MRS
235.47581481933594,28.134050369262695,IC_4572,0.03321964824078397,2MRS
258.0862731933594,-23.308820724487305,2MASX_J17122070-2318318,0.0366253376527571,2MRS
290.9269714355469,-28.94083023071289,19234250-2856270,0.023963244599035243,2MRS
298.0356750488281,-55.062599182128906,2MASX_J19520858-5503453,0.05982138483283659,2MRS
299.7679443359375,50.79072952270508,CGCG_257-028,0.025614386870266098,2MRS
347.82208251953125,-32.45185089111328,g2311173-322707,0.037435898404088605,2MRS
9.536239624023438,-55.64550018310547,00380870-5538440,0.02735225580624847,2MRS
19.029220581054688,-6.722559928894043,g0116070-064321,0.020894454923212246,2MRS
40.95458984375,14.88955020904541,IC_1835,0.04638875871920701,2MRS
48.01034927368164,-0.07847999781370163,03120249-0004425,0.03759600916978372,2MRS
74.638671875,-0.5532199740409851,g0458333-003312,0.013786204054539624,2MRS
96.7145004272461,52.450599670410156,UGC_03465,0.028479702448018222,2MRS
108.68034362792969,-36.806060791015625,g0714433-364822,0.03014085164210502,2MRS
156.09463500976562,41.70698928833008,10242270+4142249,0.0445308067089533,2MRS
162.04217529296875,-65.32451629638672,KK_2852,0.011207753598657909,2MRS
163.10824584960938,10.54734992980957,10522597+1032500,0.02162829593264818,2MRS
179.69017028808594,27.452369689941406,11584567+2727087,0.011501290002432283,2MRS
198.1367645263672,11.728960037231445,13123281+1143442,0.031071495467707867,2MRS
199.6588897705078,-25.08588981628418,A1315-2449,0.043523443141454884,2MRS
202.4363555908203,-21.18231964111328,ESO_576-_G_064,0.018369374722562233,2MRS
202.54843139648438,-21.01158905029297,g1330116-210042,0.01789904934833284,2MRS
227.27146911621094,-50.69028091430664,A150532.1-502959,0.018506136001593478,2MRS
236.1339874267578,-15.419090270996094,g1544322-152509,0.02451696099706418,2MRS
14.74608039855957,52.648799896240234,A0056+5222,0.029603813448835996,2MRS
42.39963912963867,-30.578020095825195,g0249359-303441,0.004239599649968513,2MRS
70.07102966308594,-16.042619705200195,04401700-1602320,0.030124173437345112,2MRS
97.56331634521484,28.406719207763672,2MASX_J06301519+2824245,0.030501100864919025,2MRS
115.32539367675781,34.232208251953125,07411810+3413558,0.015524072990521998,2MRS
160.16090393066406,-46.316749572753906,ESO_264-_G_032,0.022799105906793692,2MRS
184.07386779785156,-26.65761947631836,ESO_505-_G_029,0.022298759763996465,2MRS
253.34115600585938,-20.720579147338867,16532188-2043141,0.019403423417676507,2MRS
275.5643005371094,48.11090850830078,UGC_11217,0.041542072415977856,2MRS
292.0408935546875,52.894920349121094,UGC_11444,0.02651834556825309,2MRS
305.19036865234375,-24.128259658813477,g2020457-240742,0.010357165155902622,2MRS
319.0634460449219,30.02142906188965,A2114+2948,0.04854358277418707,2MRS
350.43017578125,-26.291580200195312,g2321432-261730,0.02783592374428579,2MRS
0.8521699905395508,-49.79180908203125,g0003245-494731,0.03755264583740796,2MRS
37.76771926879883,-19.33336067199707,g0231043-192000,0.032582540818955494,2MRS
83.98068237304688,22.70220947265625,05355538+2242078,0.019163257269133836,2MRS
166.69354248046875,28.719520568847656,11064644+2843103,0.03154182084193726,2MRS
171.89083862304688,36.060829162597656,CGCG_185-068,0.034577254108240446,2MRS
185.9727783203125,7.1072001457214355,12235355+0706256,0.0030454401891591284,2MRS
191.2390899658203,-0.04315999895334244,12445738-0002352,0.04824337508850873,2MRS
211.48709106445312,-15.298680305480957,A1403-1503,0.030471080096351192,2MRS
214.0189971923828,-48.12731170654297,2MASX_J14160456-4807385,0.01390962276976294,2MRS
236.1121368408203,47.00672912597656,15442692+4700242,0.03789955249641404,2MRS
242.80421447753906,26.87203025817871,NGC_6076_NED01,0.03340310849314295,2MRS
255.2513427734375,39.56608963012695,CGCG_225-025,0.03426370385875418,2MRS
265.2284851074219,38.732200622558594,ARK_525,0.0410283837093727,2MRS
285.78118896484375,-68.58834838867188,g1903075-683518,0.012708792027049593,2MRS
307.69781494140625,-44.382381439208984,g2030475-442257,0.03035433266303184,2MRS
330.43133544921875,-1.9605499505996704,g2201435-015738,0.02610472609020738,2MRS
346.95361328125,22.710269927978516,UGC_12383,0.03473069359203159,2MRS
51.48569869995117,-4.33296012878418,PRC_C-17,0.01939341649482056,2MRS
68.31114196777344,76.56696319580078,UGC_03057,0.026304864547326272,2MRS
81.39698791503906,-31.60148048400879,g0525353-313605,0.037119012513650365,2MRS
154.0369415283203,65.91692352294922,UGC_05530,0.011534646411952098,2MRS
182.50987243652344,38.74003982543945,12100238+3844238,0.02106123697081132,2MRS
199.6190643310547,31.77720069885254,13182856+3146378,0.032389073643740565,2MRS
